user_id,gender,dob,age,country,region,device_type,platform_name,title_id,watch_duration_min,completed,subscription_start,subscription_end,plan_name,monthly_cost_usd,currency,payment_mode,auto_renew,resolution,device_limit,simultaneous_streams,ads_included
U1883,Female,17-01-2007,18,United States Virgin Islands,California,Laptop,"Hotstar,Netflix,Prime",,87,1,12-02-2025,12-02-2026,Standard,5.37,USD,UPI,TRUE,SD,1,1,FALSE
U1884,Female,26-12-1993,31,Kenya,Michigan,Mobile,"Hotstar,Netflix,Prime",,67,0,25-06-2025,25-06-2026,Premium,16.87,USD,Card,TRUE,HD,3,2,FALSE
U1885,Other,02-03-1990,35,Western Sahara,Colorado,Mobile,Hotstar,,102,0,09-04-2024,09-04-2025,Standard,16.77,USD,Card,TRUE,4K,2,1,TRUE
U1886,Female,21-09-1983,41,Madagascar,Indiana,Laptop,Prime,,61,0,01-02-2025,01-02-2026,Premium,9.46,INR,Wallet,TRUE,HD,4,2,FALSE
U1887,Other,10-09-2006,18,China,North Carolina,TV,"Hotstar,Netflix",,104,0,27-05-2024,27-05-2025,Premium,7.89,USD,UPI,FALSE,HD,3,1,TRUE
U1888,Female,05-05-2002,23,Spain,West Virginia,Laptop,Netflix,,99,1,11-03-2025,11-03-2026,Standard,7.77,USD,Card,TRUE,4K,4,3,FALSE
U1889,Male,18-01-2003,22,Italy,Utah,Laptop,Hotstar,,94,0,23-05-2025,23-05-2026,Premium,14.08,INR,Card,FALSE,4K,2,1,FALSE
U1890,Male,02-12-2005,19,Israel,Missouri,Laptop,"Hotstar,Netflix,Prime",,106,0,01-03-2024,01-03-2025,Premium,15.52,INR,Wallet,FALSE,HD,2,2,TRUE
U1891,Male,14-10-1989,35,Timor-Leste,New Hampshire,Mobile,Prime,,32,1,02-05-2025,02-05-2026,Premium,18.35,USD,Card,TRUE,SD,1,1,TRUE
U1892,Male,18-07-1978,47,Mexico,South Carolina,TV,"Hotstar,Prime",,58,0,23-12-2023,22-12-2024,Basic,16.65,USD,Wallet,TRUE,4K,3,1,TRUE
U1893,Male,24-07-1989,35,Equatorial Guinea,Nevada,TV,"Hotstar,Netflix",,66,0,29-03-2024,29-03-2025,Basic,11.1,USD,Wallet,TRUE,HD,2,1,TRUE
U1894,Male,25-07-1966,58,French Polynesia,West Virginia,Laptop,"Hotstar,Netflix,Prime",,22,0,20-07-2023,19-07-2024,Premium,12.21,INR,UPI,FALSE,SD,4,4,FALSE
U1895,Other,20-08-1981,43,Haiti,Missouri,Mobile,"Hotstar,Netflix",,36,1,25-07-2024,25-07-2025,Premium,13.72,INR,UPI,FALSE,SD,4,3,TRUE
U1896,Male,18-07-1995,29,Thailand,Hawaii,Mobile,Prime,,117,1,07-09-2023,06-09-2024,Premium,5.08,USD,Card,FALSE,4K,2,1,FALSE
U1897,Male,18-12-1976,48,Bhutan,Oregon,Laptop,Hotstar,,104,0,13-08-2024,13-08-2025,Basic,11.46,INR,Card,TRUE,HD,4,2,FALSE
U1898,Female,01-11-1996,28,Russian Federation,Hawaii,Mobile,"Hotstar,Netflix,Prime",,90,0,06-01-2025,06-01-2026,Basic,6.95,INR,UPI,TRUE,HD,4,2,TRUE
U1899,Other,28-07-2006,18,Tokelau,South Dakota,TV,"Netflix,Prime",,54,1,19-03-2024,19-03-2025,Premium,11.1,USD,UPI,FALSE,4K,3,2,FALSE
U1900,Other,03-06-1978,47,Gambia,Alaska,Mobile,"Hotstar,Prime",,38,1,17-03-2024,17-03-2025,Premium,6.67,INR,UPI,FALSE,4K,4,4,TRUE
U1901,Male,24-07-2002,22,Aruba,Michigan,Laptop,"Hotstar,Netflix,Prime",,76,0,27-07-2023,26-07-2024,Standard,6.63,INR,UPI,TRUE,4K,1,1,TRUE
U1902,Other,04-03-1971,54,Luxembourg,Ohio,Laptop,"Hotstar,Netflix",,6,1,30-11-2023,29-11-2024,Premium,6.5,USD,Wallet,TRUE,SD,2,1,FALSE
U1903,Other,30-06-1975,50,Poland,Nevada,Laptop,"Hotstar,Prime",,96,0,29-11-2024,29-11-2025,Premium,6,INR,Card,TRUE,4K,3,3,FALSE
U1904,Other,13-06-1983,42,Taiwan,North Dakota,Mobile,"Hotstar,Netflix",,31,1,24-10-2023,23-10-2024,Basic,17.24,USD,Card,TRUE,SD,3,1,TRUE
U1905,Other,25-06-2007,18,Bolivia,Mississippi,TV,Netflix,,74,1,03-08-2023,02-08-2024,Standard,18.69,USD,UPI,FALSE,4K,1,1,TRUE
U1906,Male,15-03-1990,35,Canada,Washington,Mobile,Netflix,,56,1,15-11-2024,15-11-2025,Basic,16.65,INR,Wallet,TRUE,SD,2,1,FALSE
U1907,Male,23-12-2001,23,Denmark,Virginia,Laptop,"Hotstar,Prime",,47,1,05-09-2024,05-09-2025,Standard,15.58,INR,Card,TRUE,SD,2,1,TRUE
U1908,Other,02-12-2006,18,Niger,Georgia,TV,Netflix,,67,1,28-01-2025,28-01-2026,Standard,9.45,USD,Wallet,TRUE,SD,3,1,TRUE
U1909,Other,20-07-1992,32,Benin,Louisiana,Laptop,"Hotstar,Prime",,94,1,12-07-2023,11-07-2024,Basic,8.1,INR,UPI,TRUE,SD,1,1,FALSE
U1910,Female,11-08-2004,20,Kyrgyz Republic,Wisconsin,TV,"Hotstar,Netflix,Prime",,49,1,17-12-2023,16-12-2024,Basic,14.92,USD,Card,FALSE,HD,2,2,FALSE
U1911,Male,05-01-1971,54,Palau,Arizona,TV,"Hotstar,Netflix,Prime",,7,1,18-11-2024,18-11-2025,Premium,19.35,USD,Wallet,TRUE,4K,2,1,TRUE
U1912,Other,30-11-1979,45,Luxembourg,Idaho,TV,"Hotstar,Prime",,41,1,09-01-2025,09-01-2026,Standard,9.99,USD,UPI,FALSE,HD,3,2,FALSE
U1913,Female,31-07-1990,34,Croatia,California,Mobile,"Hotstar,Netflix,Prime",,75,1,26-10-2023,25-10-2024,Basic,19.74,INR,UPI,FALSE,SD,4,4,TRUE
U1914,Other,09-01-1992,33,Bouvet Island (Bouvetoya),Texas,Mobile,"Hotstar,Netflix,Prime",,35,0,13-05-2024,13-05-2025,Premium,13.02,INR,Wallet,FALSE,HD,2,1,TRUE
U1915,Other,22-05-1979,46,Bahrain,Louisiana,TV,Prime,,82,1,01-12-2024,01-12-2025,Standard,13.32,USD,UPI,TRUE,HD,4,3,FALSE
U1916,Male,27-03-1994,31,Azerbaijan,Washington,Mobile,Hotstar,,7,0,06-07-2024,06-07-2025,Standard,5.67,USD,Wallet,TRUE,4K,3,2,TRUE
U1917,Female,22-04-1975,50,Montenegro,Louisiana,TV,"Hotstar,Prime",,26,0,29-12-2024,29-12-2025,Standard,12.28,INR,Wallet,TRUE,SD,4,4,TRUE
U1918,Female,09-05-1965,60,Georgia,Georgia,Laptop,"Hotstar,Prime",,61,1,30-05-2025,30-05-2026,Standard,5.1,INR,Wallet,TRUE,SD,4,2,FALSE
U1919,Female,06-06-1974,51,Macao,Wisconsin,TV,"Hotstar,Netflix,Prime",,96,0,10-01-2024,09-01-2025,Premium,11.02,INR,Wallet,FALSE,4K,1,1,FALSE
U1920,Male,27-05-1978,47,Albania,Illinois,Mobile,Prime,,72,1,14-12-2023,13-12-2024,Basic,13.88,USD,UPI,TRUE,HD,4,2,TRUE
U1921,Female,28-07-1973,51,Ethiopia,Michigan,Mobile,"Hotstar,Netflix,Prime",,37,0,09-12-2023,08-12-2024,Premium,10.25,USD,Card,TRUE,HD,1,1,TRUE
U1922,Male,26-05-2002,23,Gambia,Virginia,Mobile,"Hotstar,Prime",,75,0,20-03-2024,20-03-2025,Standard,18.48,USD,UPI,FALSE,4K,3,3,FALSE
U1923,Other,24-12-2001,23,Malaysia,Texas,Mobile,Prime,,14,0,31-10-2023,30-10-2024,Standard,16.39,USD,UPI,TRUE,SD,2,1,FALSE
U1924,Other,10-04-2005,20,Malta,Utah,Laptop,"Hotstar,Netflix,Prime",,15,1,06-04-2024,06-04-2025,Basic,18.1,INR,UPI,TRUE,SD,4,4,FALSE
U1925,Other,19-03-1992,33,Iceland,Tennessee,TV,"Hotstar,Prime",,89,1,16-08-2024,16-08-2025,Standard,11.54,USD,Wallet,TRUE,HD,4,2,TRUE
U1926,Female,29-06-1965,60,Zambia,South Carolina,Mobile,Hotstar,,120,0,25-09-2024,25-09-2025,Premium,14.12,USD,Card,TRUE,4K,1,1,TRUE
U1927,Other,06-09-1981,43,Nepal,Utah,Mobile,"Hotstar,Netflix",,75,1,03-12-2024,03-12-2025,Standard,12.66,USD,Card,TRUE,HD,3,2,TRUE
U1928,Female,15-08-1995,29,Hong Kong,Missouri,Mobile,"Hotstar,Netflix,Prime",,86,0,22-07-2024,22-07-2025,Basic,17.5,INR,Card,FALSE,SD,4,3,FALSE
U1929,Male,09-12-1986,38,Lao People's Democratic Republic,Colorado,Laptop,Prime,,58,1,23-01-2025,23-01-2026,Premium,16.14,INR,Card,FALSE,HD,4,2,TRUE
U1930,Other,18-11-1997,27,Mali,Nevada,Mobile,"Hotstar,Netflix",,18,1,17-01-2025,17-01-2026,Standard,10.45,INR,Card,FALSE,4K,2,2,TRUE
U1931,Male,23-02-1973,52,Sierra Leone,Minnesota,TV,Netflix,,101,0,11-09-2023,10-09-2024,Standard,17.88,USD,Card,FALSE,HD,3,2,TRUE
U1932,Female,14-04-1978,47,Pitcairn Islands,Florida,TV,"Netflix,Prime",,16,0,16-10-2024,16-10-2025,Standard,14.1,USD,Wallet,FALSE,SD,3,1,TRUE
U1933,Female,23-11-1998,26,Central African Republic,Maryland,Laptop,Hotstar,,58,1,08-07-2024,08-07-2025,Premium,18.03,USD,UPI,TRUE,4K,4,1,FALSE
U1934,Male,18-02-1980,45,Antarctica (the territory South of 60 deg S),Rhode Island,Laptop,Netflix,,35,1,07-11-2023,06-11-2024,Premium,15.28,USD,Wallet,TRUE,4K,1,1,FALSE
U1935,Female,30-08-2002,22,Mozambique,Arizona,TV,"Netflix,Prime",,54,0,21-01-2025,21-01-2026,Basic,18.21,USD,Card,FALSE,4K,4,1,FALSE
U1936,Female,21-10-1985,39,Chad,Wyoming,Laptop,"Hotstar,Netflix",,81,1,16-06-2025,16-06-2026,Standard,6.17,USD,UPI,FALSE,HD,3,2,TRUE
U1937,Male,29-12-1992,32,French Guiana,Nevada,TV,Prime,,59,0,03-06-2024,03-06-2025,Basic,7.06,INR,UPI,FALSE,HD,4,1,FALSE
U1938,Male,10-01-1966,59,Kazakhstan,Idaho,TV,"Hotstar,Netflix,Prime",,101,0,29-10-2024,29-10-2025,Standard,6.63,USD,Card,TRUE,HD,1,1,FALSE
U1939,Other,01-01-1996,29,Sweden,Wisconsin,Laptop,"Hotstar,Netflix,Prime",,25,1,24-03-2024,24-03-2025,Basic,18.22,USD,Card,TRUE,4K,4,1,TRUE
U1940,Male,11-02-1968,57,Grenada,Florida,Laptop,"Netflix,Prime",,84,0,07-09-2023,06-09-2024,Basic,15.46,INR,Card,FALSE,4K,1,1,FALSE
U1941,Female,22-08-1994,30,Saudi Arabia,Nebraska,Mobile,"Hotstar,Netflix",,37,0,05-12-2024,05-12-2025,Standard,11.45,USD,UPI,TRUE,HD,2,2,TRUE
U1942,Female,05-08-1999,25,Cuba,Texas,TV,Hotstar,,104,1,15-12-2023,14-12-2024,Basic,17,USD,UPI,TRUE,SD,4,1,TRUE
U1943,Female,11-05-1998,27,Botswana,Ohio,Laptop,"Netflix,Prime",,51,0,23-09-2024,23-09-2025,Basic,15.11,USD,Wallet,TRUE,4K,3,1,FALSE
U1944,Other,23-06-1987,38,Barbados,California,TV,"Hotstar,Prime",,28,0,01-07-2024,01-07-2025,Standard,10.79,USD,Card,TRUE,HD,1,1,TRUE
U1945,Female,21-12-2003,21,Cameroon,Minnesota,Mobile,"Hotstar,Netflix,Prime",,88,0,23-11-2024,23-11-2025,Basic,7.62,INR,UPI,TRUE,HD,3,2,TRUE
U1946,Male,06-08-1983,41,Netherlands,Wisconsin,Laptop,Hotstar,,95,0,13-08-2023,12-08-2024,Premium,18.95,USD,Card,TRUE,4K,4,3,TRUE
U1947,Female,22-08-1971,53,Kazakhstan,Maine,Mobile,"Netflix,Prime",,71,0,12-08-2024,12-08-2025,Premium,6.38,INR,Card,TRUE,4K,1,1,FALSE
U1948,Female,19-09-2002,22,Gambia,New Jersey,Mobile,"Hotstar,Netflix,Prime",,61,1,02-12-2023,01-12-2024,Basic,10.88,INR,Card,FALSE,HD,2,1,FALSE
U1949,Female,02-02-1969,56,Faroe Islands,Tennessee,Mobile,"Netflix,Prime",,28,1,17-11-2024,17-11-2025,Basic,7.7,INR,Wallet,FALSE,SD,4,4,TRUE
U1950,Male,16-06-2003,22,Cote d'Ivoire,Massachusetts,TV,Prime,,69,1,16-06-2024,16-06-2025,Basic,14.49,USD,UPI,FALSE,SD,2,2,FALSE
U1951,Female,16-12-2005,19,Gambia,Montana,Mobile,Hotstar,,14,1,12-12-2023,11-12-2024,Basic,8.05,USD,Card,TRUE,4K,2,2,FALSE
U1952,Female,16-08-1987,37,Faroe Islands,Nebraska,Laptop,"Hotstar,Prime",,83,0,22-11-2024,22-11-2025,Standard,19.29,INR,Card,FALSE,HD,4,2,FALSE
U1953,Female,10-09-2002,22,Ecuador,Delaware,TV,"Hotstar,Netflix,Prime",,77,0,27-12-2023,26-12-2024,Basic,9.93,INR,Card,TRUE,4K,4,1,TRUE
U1954,Male,05-10-1973,51,Comoros,Rhode Island,Laptop,"Hotstar,Netflix,Prime",,78,0,29-05-2025,29-05-2026,Basic,7.45,USD,Card,FALSE,HD,3,3,TRUE
U1955,Female,27-05-2000,25,Gibraltar,Virginia,Mobile,Hotstar,,81,0,06-01-2024,05-01-2025,Premium,17.76,USD,Wallet,FALSE,SD,1,1,TRUE
U1956,Female,09-08-1979,45,Holy See (Vatican City State),Ohio,Mobile,"Hotstar,Netflix,Prime",,46,0,19-03-2025,19-03-2026,Basic,12.9,INR,Wallet,FALSE,HD,1,1,FALSE
U1957,Other,19-10-1994,30,Serbia,Pennsylvania,Laptop,"Hotstar,Netflix,Prime",,54,0,10-03-2024,10-03-2025,Basic,6.58,USD,UPI,TRUE,HD,3,1,TRUE
U1958,Female,25-11-1972,52,Ecuador,West Virginia,Laptop,Hotstar,,81,0,06-03-2025,06-03-2026,Premium,16.83,INR,UPI,TRUE,HD,1,1,FALSE
U1959,Female,04-04-2005,20,French Guiana,Alabama,TV,"Hotstar,Netflix",,6,0,03-01-2024,02-01-2025,Premium,18.64,INR,UPI,FALSE,SD,4,2,TRUE
U1960,Male,26-05-1993,32,Oman,Ohio,Mobile,Netflix,,118,0,10-10-2024,10-10-2025,Standard,11.5,INR,UPI,FALSE,SD,2,2,FALSE
U1961,Male,11-09-2002,22,Montserrat,Arkansas,Mobile,"Netflix,Prime",,73,0,11-04-2024,11-04-2025,Standard,19.13,INR,Card,FALSE,HD,4,3,FALSE
U1962,Male,19-05-1986,39,Finland,New Jersey,Mobile,"Hotstar,Prime",,29,1,01-01-2025,01-01-2026,Premium,13.99,INR,Wallet,FALSE,4K,4,1,FALSE
U1963,Male,29-06-2005,20,Portugal,Iowa,TV,"Hotstar,Netflix,Prime",,82,0,17-06-2025,17-06-2026,Standard,19.97,USD,Wallet,TRUE,4K,3,1,FALSE
U1964,Female,21-11-1975,49,Estonia,Hawaii,Laptop,"Hotstar,Netflix,Prime",,109,0,31-12-2023,30-12-2024,Basic,14.05,USD,UPI,FALSE,SD,2,2,TRUE
U1965,Male,03-11-1993,31,Barbados,Illinois,TV,Hotstar,,108,1,27-02-2025,27-02-2026,Premium,13.52,INR,UPI,FALSE,SD,4,1,TRUE
U1966,Female,15-11-1989,35,Angola,Michigan,TV,"Hotstar,Netflix,Prime",,86,0,20-02-2024,19-02-2025,Standard,19.76,INR,Wallet,FALSE,4K,1,1,FALSE
U1967,Other,13-11-1977,47,Cambodia,West Virginia,TV,"Hotstar,Prime",,51,0,23-12-2024,23-12-2025,Standard,17.94,INR,UPI,FALSE,SD,3,3,TRUE
U1968,Other,03-09-1999,25,Bouvet Island (Bouvetoya),Ohio,Mobile,"Hotstar,Netflix,Prime",,34,1,25-02-2024,24-02-2025,Basic,5.72,USD,Card,TRUE,SD,1,1,FALSE
U1969,Female,07-06-1996,29,Fiji,Mississippi,TV,Hotstar,,18,1,26-06-2025,26-06-2026,Standard,10.17,USD,UPI,FALSE,HD,4,4,TRUE
U1970,Male,16-08-1971,53,Congo,Nebraska,TV,"Hotstar,Prime",,12,1,02-03-2025,02-03-2026,Premium,10.4,USD,UPI,FALSE,SD,1,1,TRUE
U1971,Female,20-10-1997,27,Cape Verde,Michigan,TV,"Hotstar,Netflix",,34,1,24-09-2023,23-09-2024,Standard,11.86,INR,UPI,TRUE,4K,1,1,FALSE
U1972,Other,17-08-1993,31,Argentina,Arkansas,TV,"Hotstar,Netflix,Prime",,98,1,16-09-2023,15-09-2024,Basic,14.95,INR,Wallet,TRUE,HD,3,2,TRUE
U1973,Female,18-04-1982,43,Serbia,Louisiana,Laptop,"Hotstar,Netflix,Prime",,39,0,06-11-2023,05-11-2024,Standard,8.97,USD,Card,TRUE,4K,1,1,TRUE
U1974,Male,13-01-1978,47,Guam,Tennessee,Mobile,"Netflix,Prime",,95,1,04-07-2025,04-07-2026,Premium,19.71,USD,UPI,TRUE,4K,4,3,FALSE
U1975,Female,12-09-1983,41,Australia,Pennsylvania,Laptop,"Hotstar,Netflix,Prime",,115,1,16-11-2024,16-11-2025,Premium,9.99,USD,Wallet,TRUE,HD,1,1,FALSE
U1976,Male,07-01-1996,29,New Zealand,New Hampshire,TV,Prime,,38,1,07-12-2023,06-12-2024,Premium,7.17,INR,Card,TRUE,HD,4,4,TRUE
U1977,Other,25-12-1999,25,Seychelles,California,Laptop,"Hotstar,Netflix,Prime",,60,0,08-02-2024,07-02-2025,Standard,12.17,INR,Card,FALSE,SD,3,3,TRUE
U1978,Female,21-12-1991,33,Equatorial Guinea,Utah,TV,"Hotstar,Prime",,20,0,02-12-2024,02-12-2025,Standard,14.69,INR,UPI,FALSE,4K,2,1,TRUE
U1979,Male,19-02-1983,42,Sri Lanka,North Dakota,Laptop,Netflix,,57,0,03-07-2024,03-07-2025,Premium,8.99,INR,Card,FALSE,4K,4,1,TRUE
U1980,Male,29-01-1969,56,Equatorial Guinea,Maine,TV,"Hotstar,Netflix,Prime",,21,1,26-03-2024,26-03-2025,Premium,5.39,USD,Card,TRUE,SD,3,2,FALSE
U1981,Male,21-03-1991,34,Namibia,Wyoming,TV,Netflix,,41,1,24-04-2025,24-04-2026,Premium,10.94,INR,Wallet,TRUE,HD,1,1,FALSE
U1982,Female,22-03-2000,25,Nigeria,North Dakota,Laptop,"Netflix,Prime",,72,1,27-06-2024,27-06-2025,Premium,11.57,INR,Wallet,FALSE,HD,1,1,TRUE
U1983,Male,20-03-1989,36,Egypt,Nebraska,Mobile,"Hotstar,Netflix,Prime",,23,1,11-07-2024,11-07-2025,Premium,6.04,USD,UPI,FALSE,HD,2,2,TRUE
U1984,Other,09-11-1976,48,Zambia,Virginia,Mobile,"Hotstar,Prime",,73,0,20-10-2024,20-10-2025,Standard,11.69,USD,Wallet,FALSE,HD,4,2,FALSE
U1985,Male,16-02-1990,35,Isle of Man,Minnesota,Mobile,"Netflix,Prime",,31,0,16-12-2024,16-12-2025,Basic,10.92,INR,Wallet,TRUE,SD,2,2,FALSE
U1986,Other,30-05-1985,40,Afghanistan,Wisconsin,Mobile,"Hotstar,Prime",,16,1,27-08-2024,27-08-2025,Standard,12.68,USD,Wallet,TRUE,SD,1,1,TRUE
U1987,Other,21-12-1993,31,Peru,Connecticut,TV,"Netflix,Prime",,120,1,17-04-2024,17-04-2025,Premium,8.89,USD,Card,TRUE,HD,2,2,FALSE
U1988,Other,01-05-1966,59,Malaysia,Minnesota,Laptop,"Hotstar,Netflix",,70,0,20-01-2024,19-01-2025,Basic,14.9,INR,UPI,FALSE,4K,3,3,TRUE
U1989,Male,14-06-1988,37,Guernsey,Arkansas,TV,Hotstar,,46,0,16-05-2025,16-05-2026,Standard,11.76,INR,Wallet,FALSE,HD,1,1,FALSE
U1990,Female,16-08-2006,18,Malaysia,West Virginia,Mobile,"Hotstar,Netflix,Prime",,10,0,26-07-2023,25-07-2024,Basic,19.74,INR,Wallet,FALSE,4K,2,2,TRUE
U1991,Female,07-04-1982,43,Mayotte,Louisiana,Laptop,"Hotstar,Netflix,Prime",,24,1,22-11-2023,21-11-2024,Basic,7.94,INR,Card,TRUE,SD,4,3,TRUE
U1992,Other,27-07-1992,32,Moldova,Wyoming,Mobile,Hotstar,,10,1,03-01-2025,03-01-2026,Premium,5.76,USD,Card,FALSE,SD,4,1,FALSE
U1993,Male,12-06-1978,47,Panama,Maryland,Mobile,Hotstar,,47,0,30-04-2024,30-04-2025,Premium,6.23,INR,Wallet,TRUE,HD,3,2,FALSE
U1994,Male,24-01-2002,23,El Salvador,Idaho,Laptop,Netflix,,76,0,18-01-2024,17-01-2025,Standard,16.58,INR,UPI,FALSE,HD,4,3,TRUE
U1995,Female,28-01-1992,33,Mauritania,Arizona,TV,"Netflix,Prime",,85,1,28-02-2024,27-02-2025,Standard,13.61,INR,UPI,FALSE,4K,3,3,FALSE
U1996,Other,05-07-1966,59,Paraguay,Georgia,TV,Prime,,69,1,09-12-2024,09-12-2025,Standard,6.51,USD,Wallet,TRUE,HD,1,1,TRUE
U1997,Other,02-11-1999,25,Belize,Georgia,TV,"Hotstar,Netflix",,83,0,16-03-2025,16-03-2026,Basic,10.95,USD,Wallet,TRUE,SD,2,2,FALSE
U1998,Female,16-09-1991,33,Uruguay,Michigan,Mobile,Netflix,,27,1,03-12-2024,03-12-2025,Basic,19.67,INR,Card,TRUE,SD,1,1,FALSE
U1999,Female,27-08-1995,29,Albania,New Mexico,Laptop,"Hotstar,Netflix",,42,1,22-06-2024,22-06-2025,Standard,7.31,USD,Card,TRUE,4K,1,1,TRUE
U2000,Male,14-01-1972,53,Timor-Leste,Georgia,Mobile,"Hotstar,Netflix,Prime",,59,1,10-03-2025,10-03-2026,Basic,16.01,INR,Card,FALSE,4K,3,1,FALSE
